;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2022-07-03 09:00:00;22,99;55,9;2,62;115,0;98030,0
2022-07-03 09:15:00;23,0325;55,925;2,6025;114,75;98032,5
2022-07-03 09:30:00;23,075;55,95;2,585;114,5;98035,0
2022-07-03 09:45:00;23,1175;55,975;2,5675;114,25;98037,5
2022-07-03 10:00:00;23,16;56,0;2,55;114,0;98040,0
2022-07-03 10:15:00;23,63;54,7375;2,6374999999999997;113,5;98065,0
2022-07-03 10:30:00;24,1;53,475;2,7249999999999996;113,0;98090,0
2022-07-03 10:45:00;24,57;52,212500000000006;2,8125;112,5;98115,0
2022-07-03 11:00:00;25,04;50,95;2,9;112,0;98140,0
2022-07-03 11:15:00;25,47;49,775000000000006;3,295;111,5;98150,0
2022-07-03 11:30:00;25,9;48,6;3,6900000000000004;111,0;98160,0
2022-07-03 11:45:00;26,330000000000002;47,425;4,085000000000001;110,5;98170,0
2022-07-03 12:00:00;26,76;46,25;4,48;110,0;98180,0
2022-07-03 12:15:00;27,1325;45,925;4,4975000000000005;110,25;98182,5
2022-07-03 12:30:00;27,505000000000003;45,6;4,515000000000001;110,5;98185,0
2022-07-03 12:45:00;27,8775;45,275000000000006;4,5325;110,75;98187,5
2022-07-03 13:00:00;28,25;44,95;4,55;111,0;98190,0
2022-07-03 13:15:00;28,595;44,2875;4,4975;110,75;98172,5
2022-07-03 13:30:00;28,939999999999998;43,625;4,444999999999999;110,5;98155,0
2022-07-03 13:45:00;29,285;42,9625;4,3925;110,25;98137,5
2022-07-03 14:00:00;29,63;42,3;4,34;110,0;98120,0
2022-07-03 14:15:00;29,95;41,662499999999994;4,325;109,5;98100,0
2022-07-03 14:30:00;30,27;41,025;4,3100000000000005;109,0;98080,0
2022-07-03 14:45:00;30,59;40,3875;4,295;108,5;98060,0
2022-07-03 15:00:00;30,91;39,75;4,28;108,0;98040,0
2022-07-03 15:15:00;31,072499999999998;38,800000000000004;4,1925;108,25;98012,5
2022-07-03 15:30:00;31,235;37,85;4,105;108,5;97985,0
2022-07-03 15:45:00;31,3975;36,900000000000006;4,0175;108,75;97957,5
2022-07-03 16:00:00;31,56;35,95;3,93;109,0;97930,0
2022-07-03 16:15:00;31,5;35,95;3,8625000000000003;108,75;97907,5
2022-07-03 16:30:00;31,44;35,95;3,795;108,5;97885,0
2022-07-03 16:45:00;31,38;35,95;3,7275;108,25;97862,5
2022-07-03 17:00:00;31,32;35,95;3,66;108,0;97840,0
2022-07-03 17:15:00;31,2025;36,5625;3,5725000000000002;107,75;97830,0
2022-07-03 17:30:00;31,085;37,175;3,4850000000000003;107,5;97820,0
2022-07-03 17:45:00;30,9675;37,7875;3,3975;107,25;97810,0
2022-07-03 18:00:00;30,85;38,4;3,31;107,0;97800,0
2022-07-03 18:15:00;30,695;38,7125;3,12;105,0;97800,0
2022-07-03 18:30:00;30,54;39,025;2,9299999999999997;103,0;97800,0
2022-07-03 18:45:00;30,385;39,3375;2,7399999999999998;101,0;97800,0
2022-07-03 19:00:00;30,23;39,65;2,55;99,0;97800,0
2022-07-03 19:15:00;30,13;39,9625;2,465;98,75;97802,5
2022-07-03 19:30:00;30,03;40,275;2,38;98,5;97805,0
2022-07-03 19:45:00;29,93;40,5875;2,295;98,25;97807,5
2022-07-03 20:00:00;29,83;40,9;2,21;98,0;97810,0
2022-07-03 20:15:00;29,63;41,5625;2,1225;96,25;97817,5
2022-07-03 20:30:00;29,43;42,224999999999994;2,035;94,5;97825,0
2022-07-03 20:45:00;29,23;42,887499999999996;1,9475;92,75;97832,5
2022-07-03 21:00:00;29,03;43,55;1,86;91,0;97840,0
2022-07-03 21:15:00;28,85;44,287499999999994;1,8425;89,5;97845,0
2022-07-03 21:30:00;28,67;45,025;1,8250000000000002;88,0;97850,0
2022-07-03 21:45:00;28,49;45,7625;1,8075;86,5;97855,0
2022-07-03 22:00:00;28,31;46,5;1,79;85,0;97860,0
2022-07-03 22:15:00;28,1775;46,5;1,79;85,75;97872,5
2022-07-03 22:30:00;28,045;46,5;1,79;86,5;97885,0
2022-07-03 22:45:00;27,9125;46,5;1,79;87,25;97897,5
2022-07-03 23:00:00;27,78;46,5;1,79;88,0;97910,0
2022-07-03 23:15:00;27,6;46,875;1,7725;88,0;97917,5
2022-07-03 23:30:00;27,42;47,25;1,755;88,0;97925,0
2022-07-03 23:45:00;27,24;47,625;1,7375;88,0;97932,5
2022-07-04 00:00:00;27,06;48,0;1,72;88,0;97940,0
2022-07-04 00:15:00;26,8475;48,8;1,72;89,0;97942,5
2022-07-04 00:30:00;26,634999999999998;49,6;1,72;90,0;97945,0
2022-07-04 00:45:00;26,4225;50,400000000000006;1,72;91,0;97947,5
2022-07-04 01:00:00;26,21;51,2;1,72;92,0;97950,0
2022-07-04 01:15:00;25,975;52,525000000000006;1,6875;93,25;97957,5
2022-07-04 01:30:00;25,740000000000002;53,85;1,655;94,5;97965,0
2022-07-04 01:45:00;25,505;55,175;1,6225;95,75;97972,5
2022-07-04 02:00:00;25,27;56,5;1,59;97,0;97980,0
2022-07-04 02:15:00;25,0625;57,9625;1,5375;98,75;97975,0
2022-07-04 02:30:00;24,855;59,425;1,485;100,5;97970,0
2022-07-04 02:45:00;24,6475;60,8875;1,4324999999999999;102,25;97965,0
2022-07-04 03:00:00;24,44;62,35;1,38;104,0;97960,0
2022-07-04 03:15:00;24,285;62,862500000000004;1,3975;108,0;97945,0
2022-07-04 03:30:00;24,130000000000003;63,375;1,415;112,0;97930,0
2022-07-04 03:45:00;23,975;63,8875;1,4324999999999999;116,0;97915,0
2022-07-04 04:00:00;23,82;64,4;1,45;120,0;97900,0
2022-07-04 04:15:00;23,7675;63,862500000000004;1,5175;119,75;97882,5
2022-07-04 04:30:00;23,715;63,325;1,585;119,5;97865,0
2022-07-04 04:45:00;23,6625;62,7875;1,6524999999999999;119,25;97847,5
2022-07-04 05:00:00;23,61;62,25;1,72;119,0;97830,0
2022-07-04 05:15:00;23,73;61,2375;1,875;116,5;97825,0
2022-07-04 05:30:00;23,85;60,225;2,03;114,0;97820,0
2022-07-04 05:45:00;23,97;59,212500000000006;2,185;111,5;97815,0
2022-07-04 06:00:00;24,09;58,2;2,34;109,0;97810,0
2022-07-04 06:15:00;24,325;56,35;2,7199999999999998;109,75;97812,5
2022-07-04 06:30:00;24,560000000000002;54,5;3,0999999999999996;110,5;97815,0
2022-07-04 06:45:00;24,795;52,65;3,48;111,25;97817,5
2022-07-04 07:00:00;25,03;50,8;3,86;112,0;97820,0
2022-07-04 07:15:00;24,975;50,8;3,895;112,25;97820,0
2022-07-04 07:30:00;24,92;50,8;3,9299999999999997;112,5;97820,0
2022-07-04 07:45:00;24,865;50,8;3,965;112,75;97820,0
2022-07-04 08:00:00;24,81;50,8;4,0;113,0;97820,0
2022-07-04 08:15:00;24,7475;50,8;3,9825;113,25;97835,0
2022-07-04 08:30:00;24,685;50,8;3,965;113,5;97850,0
2022-07-04 08:45:00;24,6225;50,8;3,9475000000000002;113,75;97865,0
2022-07-04 09:00:00;24,56;50,8;3,93;114,0;97880,0
2022-07-04 09:15:00;24,4725;52,162499999999994;3,895;114,0;97887,5
2022-07-04 09:30:00;24,384999999999998;53,525;3,8600000000000003;114,0;97895,0
2022-07-04 09:45:00;24,2975;54,8875;3,825;114,0;97902,5
2022-07-04 10:00:00;24,21;56,25;3,79;114,0;97910,0
2022-07-04 10:15:00;24,405;56,275;3,9450000000000003;114,0;97935,0
2022-07-04 10:30:00;24,6;56,3;4,1;114,0;97960,0
2022-07-04 10:45:00;24,794999999999998;56,325;4,255;114,0;97985,0
2022-07-04 11:00:00;24,99;56,35;4,41;114,0;98010,0
2022-07-04 11:15:00;25,279999999999998;55,0625;4,445;113,75;98022,5
2022-07-04 11:30:00;25,57;53,775000000000006;4,48;113,5;98035,0
2022-07-04 11:45:00;25,86;52,487500000000004;4,515;113,25;98047,5
2022-07-04 12:00:00;26,15;51,2;4,55;113,0;98060,0
2022-07-04 12:15:00;26,4775;50,825;4,4975;112,5;98062,5
2022-07-04 12:30:00;26,805;50,45;4,444999999999999;112,0;98065,0
2022-07-04 12:45:00;27,1325;50,075;4,3925;111,5;98067,5
2022-07-04 13:00:00;27,46;49,7;4,34;111,0;98070,0
2022-07-04 13:15:00;27,85;48,5375;4,3075;110,25;98062,5
2022-07-04 13:30:00;28,240000000000002;47,375;4,275;109,5;98055,0
2022-07-04 13:45:00;28,63;46,2125;4,2425;108,75;98047,5
2022-07-04 14:00:00;29,02;45,05;4,21;108,0;98040,0
2022-07-04 14:15:00;29,3275;44,037499999999994;4,175;106,75;98022,5
2022-07-04 14:30:00;29,634999999999998;43,025;4,140000000000001;105,5;98005,0
2022-07-04 14:45:00;29,9425;42,0125;4,105;104,25;97987,5
2022-07-04 15:00:00;30,25;41,0;4,07;103,0;97970,0
2022-07-04 15:15:00;30,515;40,0625;4,0525;103,5;97940,0
2022-07-04 15:30:00;30,78;39,125;4,035;104,0;97910,0
2022-07-04 15:45:00;31,044999999999998;38,1875;4,0175;104,5;97880,0
2022-07-04 16:00:00;31,31;37,25;4,0;105,0;97850,0
2022-07-04 16:15:00;31,235;37,2125;3,8625;105,25;97825,0
2022-07-04 16:30:00;31,16;37,175;3,725;105,5;97800,0
2022-07-04 16:45:00;31,085;37,1375;3,5875000000000004;105,75;97775,0
2022-07-04 17:00:00;31,01;37,1;3,45;106,0;97750,0
2022-07-04 17:15:00;31,0375;36,8125;3,3975;105,5;97732,5
2022-07-04 17:30:00;31,065;36,525000000000006;3,345;105,0;97715,0
2022-07-04 17:45:00;31,0925;36,237500000000004;3,2925;104,5;97697,5
2022-07-04 18:00:00;31,12;35,95;3,24;104,0;97680,0
2022-07-04 18:15:00;31,0625;35,925000000000004;3,1550000000000002;100,0;97677,5
2022-07-04 18:30:00;31,005000000000003;35,900000000000006;3,0700000000000003;96,0;97675,0
2022-07-04 18:45:00;30,9475;35,875;2,985;92,0;97672,5
2022-07-04 19:00:00;30,89;35,85;2,9;88,0;97670,0
2022-07-04 19:15:00;30,740000000000002;36,4625;2,76;86,0;97665,0
2022-07-04 19:30:00;30,59;37,075;2,62;84,0;97660,0
2022-07-04 19:45:00;30,44;37,6875;2,48;82,0;97655,0
2022-07-04 20:00:00;30,29;38,3;2,34;80,0;97650,0
2022-07-04 20:15:00;30,02;38,912499999999994;2,2725;77,0;97657,5
2022-07-04 20:30:00;29,75;39,525;2,205;74,0;97665,0
2022-07-04 20:45:00;29,48;40,1375;2,1374999999999997;71,0;97672,5
2022-07-04 21:00:00;29,21;40,75;2,07;68,0;97680,0
2022-07-04 21:15:00;29,0025;41,8;2,0175;66,25;97685,0
2022-07-04 21:30:00;28,795;42,85;1,9649999999999999;64,5;97690,0
2022-07-04 21:45:00;28,5875;43,900000000000006;1,9125;62,75;97695,0
2022-07-04 22:00:00;28,38;44,95;1,86;61,0;97700,0
2022-07-04 22:15:00;28,1875;45,337500000000006;1,8425;60,75;97725,0
2022-07-04 22:30:00;27,994999999999997;45,725;1,8250000000000002;60,5;97750,0
2022-07-04 22:45:00;27,8025;46,1125;1,8075;60,25;97775,0
2022-07-04 23:00:00;27,61;46,5;1,79;60,0;97800,0
2022-07-04 23:15:00;27,4775;46,875;1,74;60,75;97810,0
2022-07-04 23:30:00;27,345;47,25;1,69;61,5;97820,0
2022-07-04 23:45:00;27,2125;47,625;1,6400000000000001;62,25;97830,0
2022-07-05 00:00:00;27,08;48,0;1,59;63,0;97840,0
2022-07-05 00:15:00;26,9025;49,2375;1,5550000000000002;65,25;97847,5
2022-07-05 00:30:00;26,725;50,475;1,52;67,5;97855,0
2022-07-05 00:45:00;26,5475;51,7125;1,4849999999999999;69,75;97862,5
2022-07-05 01:00:00;26,37;52,95;1,45;72,0;97870,0
2022-07-05 01:15:00;26,145;53,837500000000006;1,4849999999999999;79,5;97877,5
2022-07-05 01:30:00;25,92;54,725;1,52;87,0;97885,0
2022-07-05 01:45:00;25,695;55,6125;1,5550000000000002;94,5;97892,5
2022-07-05 02:00:00;25,47;56,5;1,59;102,0;97900,0
2022-07-05 02:15:00;25,3175;56,4625;1,7775;106,5;97902,5
2022-07-05 02:30:00;25,165;56,425;1,9649999999999999;111,0;97905,0
2022-07-05 02:45:00;25,0125;56,3875;2,1525;115,5;97907,5
2022-07-05 03:00:00;24,86;56,35;2,34;120,0;97910,0
2022-07-05 03:15:00;24,8025;55,4125;2,53;121,5;97900,0
2022-07-05 03:30:00;24,745;54,475;2,7199999999999998;123,0;97890,0
2022-07-05 03:45:00;24,6875;53,5375;2,91;124,5;97880,0
2022-07-05 04:00:00;24,63;52,6;3,1;126,0;97870,0
2022-07-05 04:15:00;24,5375;52,125;3,1525000000000003;126,75;97855,0
2022-07-05 04:30:00;24,445;51,650000000000006;3,205;127,5;97840,0
2022-07-05 04:45:00;24,3525;51,175000000000004;3,2575000000000003;128,25;97825,0
2022-07-05 05:00:00;24,26;50,7;3,31;129,0;97810,0
2022-07-05 05:15:00;24,155;51,112500000000004;3,31;129,0;97805,0
2022-07-05 05:30:00;24,05;51,525000000000006;3,31;129,0;97800,0
2022-07-05 05:45:00;23,945;51,9375;3,31;129,0;97795,0
2022-07-05 06:00:00;23,84;52,35;3,31;129,0;97790,0
2022-07-05 06:15:00;23,8275;52,35;3,31;129,0;97780,0
2022-07-05 06:30:00;23,814999999999998;52,35;3,31;129,0;97770,0
2022-07-05 06:45:00;23,8025;52,35;3,31;129,0;97760,0
2022-07-05 07:00:00;23,79;52,35;3,31;129,0;97750,0
2022-07-05 07:15:00;23,744999999999997;52,35;3,3275;128,75;97762,5
2022-07-05 07:30:00;23,7;52,35;3,3449999999999998;128,5;97775,0
2022-07-05 07:45:00;23,655;52,35;3,3625;128,25;97787,5
2022-07-05 08:00:00;23,61;52,35;3,38;128,0;97800,0
2022-07-05 08:15:00;23,5275;53,2625;3,415;128,0;97805,0
2022-07-05 08:30:00;23,445;54,175;3,45;128,0;97810,0
2022-07-05 08:45:00;23,3625;55,0875;3,485;128,0;97815,0
2022-07-05 09:00:00;23,28;56,0;3,52;128,0;97820,0
2022-07-05 09:15:00;23,345;56,0375;3,5700000000000003;128,25;97832,5
2022-07-05 09:30:00;23,41;56,075;3,62;128,5;97845,0
2022-07-05 09:45:00;23,475;56,1125;3,67;128,75;97857,5
2022-07-05 10:00:00;23,54;56,15;3,72;129,0;97870,0
2022-07-05 10:15:00;23,857499999999998;55,725;3,91;129,25;97880,0
2022-07-05 10:30:00;24,174999999999997;55,3;4,1000000000000005;129,5;97890,0
2022-07-05 10:45:00;24,4925;54,875;4,29;129,75;97900,0
2022-07-05 11:00:00;24,81;54,45;4,48;130,0;97910,0
2022-07-05 11:15:00;25,23;52,775000000000006;4,617500000000001;129,25;97920,0
2022-07-05 11:30:00;25,65;51,1;4,755000000000001;128,5;97930,0
2022-07-05 11:45:00;26,07;49,425;4,8925;127,75;97940,0
2022-07-05 12:00:00;26,49;47,75;5,03;127,0;97950,0
2022-07-05 12:15:00;26,904999999999998;46,3;5,015;126,25;97955,0
2022-07-05 12:30:00;27,32;44,85;5,0;125,5;97960,0
2022-07-05 12:45:00;27,735;43,400000000000006;4,984999999999999;124,75;97965,0
2022-07-05 13:00:00;28,15;41,95;4,97;124,0;97970,0
2022-07-05 13:15:00;28,542499999999997;40,675000000000004;4,9174999999999995;123,25;97962,5
2022-07-05 13:30:00;28,935;39,400000000000006;4,864999999999999;122,5;97955,0
2022-07-05 13:45:00;29,3275;38,125;4,8125;121,75;97947,5
2022-07-05 14:00:00;29,72;36,85;4,76;121,0;97940,0
2022-07-05 14:15:00;30,0175;36,2875;4,672499999999999;120,75;97925,0
2022-07-05 14:30:00;30,314999999999998;35,725;4,585;120,5;97910,0
2022-07-05 14:45:00;30,6125;35,1625;4,4975000000000005;120,25;97895,0
2022-07-05 15:00:00;30,91;34,6;4,41;120,0;97880,0
2022-07-05 15:15:00;31,105;34,0875;4,3075;120,0;97857,5
2022-07-05 15:30:00;31,3;33,575;4,205;120,0;97835,0
2022-07-05 15:45:00;31,495;33,0625;4,1025;120,0;97812,5
2022-07-05 16:00:00;31,69;32,55;4,0;120,0;97790,0
2022-07-05 16:15:00;31,7975;32,3;3,93;121,0;97762,5
2022-07-05 16:30:00;31,905;32,05;3,8600000000000003;122,0;97735,0
2022-07-05 16:45:00;32,012499999999996;31,8;3,79;123,0;97707,5
2022-07-05 17:00:00;32,12;31,55;3,72;124,0;97680,0
2022-07-05 17:15:00;32,14;31,55;3,67;124,5;97667,5
2022-07-05 17:30:00;32,16;31,55;3,62;125,0;97655,0
2022-07-05 17:45:00;32,18;31,55;3,5700000000000003;125,5;97642,5
2022-07-05 18:00:00;32,2;31,55;3,52;126,0;97630,0
2022-07-05 18:15:00;32,120000000000005;31,8;3,485;125,25;97620,0
2022-07-05 18:30:00;32,04;32,05;3,45;124,5;97610,0
2022-07-05 18:45:00;31,96;32,3;3,415;123,75;97600,0
2022-07-05 19:00:00;31,88;32,55;3,38;123,0;97590,0
2022-07-05 19:15:00;31,7175;32,8;3,2775;122,75;97600,0
2022-07-05 19:30:00;31,555;33,05;3,175;122,5;97610,0
2022-07-05 19:45:00;31,3925;33,3;3,0725000000000002;122,25;97620,0
2022-07-05 20:00:00;31,23;33,55;2,97;122,0;97630,0
2022-07-05 20:15:00;30,845;34,375;2,7975000000000003;121,75;97635,0
2022-07-05 20:30:00;30,46;35,2;2,625;121,5;97640,0
2022-07-05 20:45:00;30,075000000000003;36,025;2,4524999999999997;121,25;97645,0
2022-07-05 21:00:00;29,69;36,85;2,28;121,0;97650,0
2022-07-05 21:15:00;29,345;37,7625;2,28;120,75;97662,5
2022-07-05 21:30:00;29,0;38,675;2,28;120,5;97675,0
2022-07-05 21:45:00;28,655;39,5875;2,28;120,25;97687,5
2022-07-05 22:00:00;28,31;40,5;2,28;120,0;97700,0
2022-07-05 22:15:00;28,0325;40,825;2,295;119,75;97717,5
2022-07-05 22:30:00;27,755;41,15;2,31;119,5;97735,0
2022-07-05 22:45:00;27,4775;41,474999999999994;2,3249999999999997;119,25;97752,5
2022-07-05 23:00:00;27,2;41,8;2,34;119,0;97770,0
2022-07-05 23:15:00;26,97;42,4875;2,3249999999999997;119,0;97790,0
2022-07-05 23:30:00;26,740000000000002;43,175;2,3099999999999996;119,0;97810,0
2022-07-05 23:45:00;26,51;43,8625;2,295;119,0;97830,0
2022-07-06 00:00:00;26,28;44,55;2,28;119,0;97850,0
2022-07-06 00:15:00;26,07;45,287499999999994;2,2624999999999997;119,75;97850,0
2022-07-06 00:30:00;25,86;46,025;2,245;120,5;97850,0
2022-07-06 00:45:00;25,650000000000002;46,7625;2,2275;121,25;97850,0
2022-07-06 01:00:00;25,44;47,5;2,21;122,0;97850,0
2022-07-06 01:15:00;25,2375;47,8875;2,1925;123,0;97855,0
2022-07-06 01:30:00;25,035;48,275;2,175;124,0;97860,0
2022-07-06 01:45:00;24,8325;48,662499999999994;2,1575;125,0;97865,0
2022-07-06 02:00:00;24,63;49,05;2,14;126,0;97870,0
2022-07-06 02:15:00;24,435;49,875;2,175;127,5;97870,0
2022-07-06 02:30:00;24,240000000000002;50,7;2,21;129,0;97870,0
2022-07-06 02:45:00;24,045;51,525;2,245;130,5;97870,0
2022-07-06 03:00:00;23,85;52,35;2,28;132,0;97870,0
2022-07-06 03:15:00;23,817500000000003;51,9;2,4675;132,75;97867,5
2022-07-06 03:30:00;23,785;51,45;2,655;133,5;97865,0
2022-07-06 03:45:00;23,752499999999998;51,0;2,8425;134,25;97862,5
2022-07-06 04:00:00;23,72;50,55;3,03;135,0;97860,0
2022-07-06 04:15:00;23,787499999999998;49,287499999999994;3,255;134,5;97847,5
2022-07-06 04:30:00;23,854999999999997;48,025;3,48;134,0;97835,0
2022-07-06 04:45:00;23,9225;46,7625;3,705;133,5;97822,5
2022-07-06 05:00:00;23,99;45,5;3,93;133,0;97810,0
2022-07-06 05:15:00;23,96;45,5;3,9650000000000003;133,0;97800,0
2022-07-06 05:30:00;23,93;45,5;4,0;133,0;97790,0
2022-07-06 05:45:00;23,9;45,5;4,035;133,0;97780,0
2022-07-06 06:00:00;23,87;45,5;4,07;133,0;97770,0
2022-07-06 06:15:00;23,7425;45,875;4,0175;133,0;97760,0
2022-07-06 06:30:00;23,615000000000002;46,25;3,9650000000000003;133,0;97750,0
2022-07-06 06:45:00;23,4875;46,625;3,9125;133,0;97740,0
2022-07-06 07:00:00;23,36;47,0;3,86;133,0;97730,0
2022-07-06 07:15:00;23,275;47,425000000000004;3,825;132,75;97732,5
2022-07-06 07:30:00;23,189999999999998;47,85;3,79;132,5;97735,0
2022-07-06 07:45:00;23,105;48,275000000000006;3,755;132,25;97737,5
2022-07-06 08:00:00;23,02;48,7;3,72;132,0;97740,0
2022-07-06 08:15:00;22,935;49,550000000000004;3,705;132,0;97752,5
2022-07-06 08:30:00;22,85;50,400000000000006;3,69;132,0;97765,0
2022-07-06 08:45:00;22,765;51,25;3,6750000000000003;132,0;97777,5
2022-07-06 09:00:00;22,68;52,1;3,66;132,0;97790,0
2022-07-06 09:15:00;22,7175;53,05;3,6750000000000003;132,0;97807,5
2022-07-06 09:30:00;22,755;54,0;3,6900000000000004;132,0;97825,0
2022-07-06 09:45:00;22,792499999999997;54,949999999999996;3,705;132,0;97842,5
2022-07-06 10:00:00;22,83;55,9;3,72;132,0;97860,0
2022-07-06 10:15:00;23,232499999999998;54,6;3,8425000000000002;131,75;97880,0
2022-07-06 10:30:00;23,634999999999998;53,3;3,965;131,5;97900,0
2022-07-06 10:45:00;24,0375;52,0;4,0875;131,25;97920,0
2022-07-06 11:00:00;24,44;50,7;4,21;131,0;97940,0
2022-07-06 11:15:00;24,880000000000003;49,1625;4,4325;130,0;97950,0
2022-07-06 11:30:00;25,32;47,625;4,654999999999999;129,0;97960,0
2022-07-06 11:45:00;25,759999999999998;46,0875;4,8774999999999995;128,0;97970,0
2022-07-06 12:00:00;26,2;44,55;5,1;127,0;97980,0
2022-07-06 12:15:00;26,6375;43,537499999999994;5,0675;126,25;97982,5
2022-07-06 12:30:00;27,075;42,525;5,035;125,5;97985,0
2022-07-06 12:45:00;27,5125;41,5125;5,0024999999999995;124,75;97987,5
2022-07-06 13:00:00;27,95;40,5;4,97;124,0;97990,0
2022-07-06 13:15:00;28,34;39,875;4,935;122,75;97980,0
2022-07-06 13:30:00;28,73;39,25;4,9;121,5;97970,0
2022-07-06 13:45:00;29,12;38,625;4,865;120,25;97960,0
2022-07-06 14:00:00;29,51;38,0;4,83;119,0;97950,0
2022-07-06 14:15:00;29,815;36,85;4,76;117,5;97935,0
2022-07-06 14:30:00;30,12;35,7;4,6899999999999995;116,0;97920,0
2022-07-06 14:45:00;30,425;34,55;4,62;114,5;97905,0
2022-07-06 15:00:00;30,73;33,4;4,55;113,0;97890,0
2022-07-06 15:15:00;30,9375;33,15;4,43;112,25;97862,5
2022-07-06 15:30:00;31,145;32,9;4,3100000000000005;111,5;97835,0
2022-07-06 15:45:00;31,3525;32,65;4,19;110,75;97807,5
2022-07-06 16:00:00;31,56;32,4;4,07;110,0;97780,0
2022-07-06 16:15:00;31,6775;32,15;3,95;110,0;97755,0
2022-07-06 16:30:00;31,795;31,9;3,83;110,0;97730,0
2022-07-06 16:45:00;31,9125;31,65;3,71;110,0;97705,0
2022-07-06 17:00:00;32,03;31,4;3,59;110,0;97680,0
2022-07-06 17:15:00;32,08;30,9;3,485;111,0;97660,0
2022-07-06 17:30:00;32,129999999999995;30,4;3,38;112,0;97640,0
2022-07-06 17:45:00;32,18;29,9;3,275;113,0;97620,0
2022-07-06 18:00:00;32,23;29,4;3,17;114,0;97600,0
2022-07-06 18:15:00;32,22;29,4;3,0675;111,5;97595,0
2022-07-06 18:30:00;32,209999999999994;29,4;2,965;109,0;97590,0
2022-07-06 18:45:00;32,199999999999996;29,4;2,8625;106,5;97585,0
2022-07-06 19:00:00;32,19;29,4;2,76;104,0;97580,0
2022-07-06 19:15:00;32,0225;29,875;2,6224999999999996;105,25;97585,0
2022-07-06 19:30:00;31,854999999999997;30,35;2,485;106,5;97590,0
2022-07-06 19:45:00;31,6875;30,825;2,3475;107,75;97595,0
2022-07-06 20:00:00;31,52;31,3;2,21;109,0;97600,0
2022-07-06 20:15:00;31,185;32,1;2,0875;111,75;97610,0
2022-07-06 20:30:00;30,85;32,9;1,9649999999999999;114,5;97620,0
2022-07-06 20:45:00;30,515;33,7;1,8425;117,25;97630,0
2022-07-06 21:00:00;30,18;34,5;1,72;120,0;97640,0
2022-07-06 21:15:00;29,7925;35,35;1,7725;122,75;97655,0
2022-07-06 21:30:00;29,405;36,2;1,825;125,5;97670,0
2022-07-06 21:45:00;29,0175;37,05;1,8775;128,25;97685,0
2022-07-06 22:00:00;28,63;37,9;1,93;131,0;97700,0
2022-07-06 22:15:00;28,305;38,5125;1,9649999999999999;132,5;97722,5
2022-07-06 22:30:00;27,979999999999997;39,125;2,0;134,0;97745,0
2022-07-06 22:45:00;27,654999999999998;39,7375;2,0349999999999997;135,5;97767,5
2022-07-06 23:00:00;27,33;40,35;2,07;137,0;97790,0
2022-07-06 23:15:00;27,125;40,65;2,105;138,0;97810,0
2022-07-06 23:30:00;26,92;40,95;2,1399999999999997;139,0;97830,0
2022-07-06 23:45:00;26,715;41,25;2,175;140,0;97850,0
2022-07-07 00:00:00;26,51;41,55;2,21;141,0;97870,0
2022-07-07 00:15:00;26,3425;41,887499999999996;2,2275;142,0;97880,0
2022-07-07 00:30:00;26,175;42,224999999999994;2,245;143,0;97890,0
2022-07-07 00:45:00;26,0075;42,5625;2,2624999999999997;144,0;97900,0
2022-07-07 01:00:00;25,84;42,9;2,28;145,0;97910,0
2022-07-07 01:15:00;25,77;42,9;2,2624999999999997;146,0;97917,5
2022-07-07 01:30:00;25,7;42,9;2,245;147,0;97925,0
2022-07-07 01:45:00;25,63;42,9;2,2275;148,0;97932,5
2022-07-07 02:00:00;25,56;42,9;2,21;149,0;97940,0
2022-07-07 02:15:00;25,417499999999997;43,6125;2,175;154,5;97932,5
2022-07-07 02:30:00;25,275;44,325;2,1399999999999997;160,0;97925,0
2022-07-07 02:45:00;25,1325;45,0375;2,105;165,5;97917,5
2022-07-07 03:00:00;24,99;45,75;2,07;171,0;97910,0
2022-07-07 03:15:00;24,77;46,125;2,0524999999999998;171,75;97897,5
2022-07-07 03:30:00;24,549999999999997;46,5;2,035;172,5;97885,0
2022-07-07 03:45:00;24,33;46,875;2,0175;173,25;97872,5
2022-07-07 04:00:00;24,11;47,25;2,0;174,0;97860,0
2022-07-07 04:15:00;23,877499999999998;48,05;2,035;167,75;97850,0
2022-07-07 04:30:00;23,645;48,85;2,0700000000000003;161,5;97840,0
2022-07-07 04:45:00;23,4125;49,650000000000006;2,105;155,25;97830,0
2022-07-07 05:00:00;23,18;50,45;2,14;149,0;97820,0
2022-07-07 05:15:00;23,2925;50,0375;2,3800000000000003;144,25;97822,5
2022-07-07 05:30:00;23,405;49,625;2,62;139,5;97825,0
2022-07-07 05:45:00;23,5175;49,2125;2,8600000000000003;134,75;97827,5
2022-07-07 06:00:00;23,63;48,8;3,1;130,0;97830,0
2022-07-07 06:15:00;23,485;49,2125;3,0325;130,5;97827,5
2022-07-07 06:30:00;23,34;49,625;2,965;131,0;97825,0
2022-07-07 06:45:00;23,195;50,0375;2,8975;131,5;97822,5
2022-07-07 07:00:00;23,05;50,45;2,83;132,0;97820,0
2022-07-07 07:15:00;22,935000000000002;50,862500000000004;2,7775;133,0;97830,0
2022-07-07 07:30:00;22,82;51,275000000000006;2,725;134,0;97840,0
2022-07-07 07:45:00;22,705;51,6875;2,6725;135,0;97850,0
2022-07-07 08:00:00;22,59;52,1;2,62;136,0;97860,0
